record_type,sentence_set_id,label,prefix,word,surprisal_target,actual_surprisal,met_threshold
distractor_candidate,23,6,It is a skill that is,familiar,25,11.842717083245761,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",feelings,32.39967535830668,24.438745694494763,False
distractor_candidate,23,6,It is a skill that is,feelings,25,21.454296357542272,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",rolling,32.39967535830668,19.030368748698226,False
distractor_candidate,23,6,It is a skill that is,rolling,25,16.084865914929523,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",crying,32.39967535830668,24.640733126557702,False
distractor_candidate,23,6,It is a skill that is,crying,25,17.12797508894263,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",virus,32.39967535830668,25.962556008697867,False
distractor_candidate,23,6,It is a skill that is,virus,25,22.20608067960585,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",video,32.39967535830668,24.97232668431085,False
distractor_candidate,23,6,It is a skill that is,video,25,19.155925714856526,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",appears,32.39967535830668,24.425608971691258,False
distractor_candidate,23,6,It is a skill that is,appears,25,21.75777006394875,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",pregnant,32.39967535830668,25.68578776831737,False
distractor_candidate,23,6,It is a skill that is,pregnant,25,19.29851446689507,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",taste,32.39967535830668,21.185856205047152,False
distractor_candidate,23,6,It is a skill that is,taste,25,20.192920561666156,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",personal,32.39967535830668,26.985756471047097,False
distractor_candidate,23,6,It is a skill that is,personal,25,13.190106218332591,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",battle,32.39967535830668,24.93080869653136,False
distractor_candidate,23,6,It is a skill that is,battle,25,16.920159508807256,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",valuable,32.39967535830668,24.4553771047638,False
distractor_candidate,23,6,It is a skill that is,valuable,25,6.355323740406213,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",achieve,32.39967535830668,33.31242858975017,True
distractor_candidate,23,6,It is a skill that is,achieve,25,20.237135237411174,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",spent,32.39967535830668,16.101522090700286,False
distractor_candidate,23,6,It is a skill that is,spent,25,12.531982272067692,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",released,32.39967535830668,12.932696345133207,False
distractor_candidate,23,6,It is a skill that is,released,25,14.893595750989917,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",notice,32.39967535830668,24.850788608737915,False
distractor_candidate,23,6,It is a skill that is,notice,25,20.493906711010556,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",double,32.39967535830668,16.924999788533135,False
distractor_candidate,23,6,It is a skill that is,double,25,15.733682845312496,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",loose,32.39967535830668,16.230055044649113,False
distractor_candidate,23,6,It is a skill that is,loose,25,18.586621864664423,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",multiple,32.39967535830668,22.14718694064439,False
distractor_candidate,23,6,It is a skill that is,multiple,25,16.775281323720424,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",country,32.39967535830668,29.734000707720984,False
distractor_candidate,23,6,It is a skill that is,country,25,20.871597122639766,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",universe,32.39967535830668,33.4857320673716,True
distractor_candidate,23,6,It is a skill that is,universe,25,23.714566651686475,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",clean,32.39967535830668,17.745983049997875,False
distractor_candidate,23,6,It is a skill that is,clean,25,16.034561677482756,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",meaning,32.39967535830668,19.828552614103383,False
distractor_candidate,23,6,It is a skill that is,meaning,25,18.74003314095646,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",slightly,32.39967535830668,19.640618228407746,False
distractor_candidate,23,6,It is a skill that is,slightly,25,21.65107753079829,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",funds,32.39967535830668,27.512089424025223,False
distractor_candidate,23,6,It is a skill that is,funds,25,22.892437297836388,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",level,32.39967535830668,18.822906764893023,False
distractor_candidate,23,6,It is a skill that is,level,25,17.55301163642377,False
distractor_candidate,23,6,"By that point, T-rex's jaws had",continue,32.39967535830668,28.21507194907997,False
distractor_candidate,23,6,It is a skill that is,continue,25,18.63279576676807,False
distractor_candidate,23,7,"By that point, T-rex's jaws had simply",pull,25,24.884769628825993,False
distractor_candidate,23,7,It is a skill that is learned,pull,25,28.62905757934727,True
distractor_candidate,23,7,"By that point, T-rex's jaws had simply",while,25,27.208491890110125,True
distractor_candidate,23,7,It is a skill that is learned,while,25,17.95271995494704,False
distractor_candidate,23,7,"By that point, T-rex's jaws had simply",word,25,28.060356356363787,True
distractor_candidate,23,7,It is a skill that is learned,word,25,22.434576829542177,False
distractor_candidate,23,7,"By that point, T-rex's jaws had simply",wish,25,28.70151043050275,True
distractor_candidate,23,7,It is a skill that is learned,wish,25,23.739552291203825,False
distractor_candidate,23,7,"By that point, T-rex's jaws had simply",brand,25,24.17566727312294,False
distractor_candidate,23,7,It is a skill that is learned,brand,25,23.17535288608933,False
distractor_candidate,23,7,"By that point, T-rex's jaws had simply",issues,25,25.32536991827961,True
distractor_candidate,23,7,It is a skill that is learned,issues,25,22.70849290964077,False
distractor_candidate,23,7,"By that point, T-rex's jaws had simply",major,25,27.13024666327358,True
distractor_candidate,23,7,It is a skill that is learned,major,25,24.03105325338784,False
distractor_candidate,23,7,"By that point, T-rex's jaws had simply",seen,25,16.190541686648082,False
distractor_candidate,23,7,It is a skill that is learned,seen,25,20.151416332498737,False
distractor_candidate,23,7,"By that point, T-rex's jaws had simply",front,25,23.750399580959044,False
distractor_candidate,23,7,It is a skill that is learned,front,25,23.516274782825278,False
distractor_candidate,23,7,"By that point, T-rex's jaws had simply",low,25,19.340154906321974,False
distractor_candidate,23,7,It is a skill that is learned,low,25,20.374199906704007,False
distractor_candidate,23,7,"By that point, T-rex's jaws had simply",games,25,28.423322301356727,True
distractor_candidate,23,7,It is a skill that is learned,games,25,23.00106979528858,False
distractor_candidate,23,7,"By that point, T-rex's jaws had simply",couple,25,26.40430101467563,True
distractor_candidate,23,7,It is a skill that is learned,couple,25,26.410065873132552,True
distractor_candidate,23,8,"By that point, T-rex's jaws had simply taken",plants,25,18.093389380601955,False
distractor_candidate,23,8,It is a skill that is learned by,plants,25,12.491760345545105,False
distractor_candidate,23,8,"By that point, T-rex's jaws had simply taken",moved,25,19.917321803311523,False
distractor_candidate,23,8,It is a skill that is learned by,moved,25,21.532564974019333,False
distractor_candidate,23,8,"By that point, T-rex's jaws had simply taken",subject,25,24.272621460650946,False
distractor_candidate,23,8,It is a skill that is learned by,subject,25,16.710552557380492,False
distractor_candidate,23,8,"By that point, T-rex's jaws had simply taken",agreed,25,26.420918666332597,True
distractor_candidate,23,8,It is a skill that is learned by,agreed,25,22.24303080817842,False
distractor_candidate,23,8,"By that point, T-rex's jaws had simply taken",skills,25,19.089455108228652,False
distractor_candidate,23,8,It is a skill that is learned by,skills,25,12.059203340707038,False
distractor_candidate,23,8,"By that point, T-rex's jaws had simply taken",tired,25,18.208694804907623,False
distractor_candidate,23,8,It is a skill that is learned by,tired,25,20.076836399917383,False
distractor_candidate,23,8,"By that point, T-rex's jaws had simply taken",per,25,20.207903690209324,False
distractor_candidate,23,8,It is a skill that is learned by,per,25,20.457124437505225,False
distractor_candidate,23,8,"By that point, T-rex's jaws had simply taken",dead,25,13.465901724839812,False
distractor_candidate,23,8,It is a skill that is learned by,dead,25,18.698153301679557,False
distractor_candidate,23,8,"By that point, T-rex's jaws had simply taken",traffic,25,18.252449943009537,False
distractor_candidate,23,8,It is a skill that is learned by,traffic,25,16.940985919896136,False
distractor_candidate,23,8,"By that point, T-rex's jaws had simply taken",matters,25,14.219584735368915,False
distractor_candidate,23,8,It is a skill that is learned by,matters,25,17.85204681457678,False
distractor_candidate,23,8,"By that point, T-rex's jaws had simply taken",standard,25,21.139043903343502,False
distractor_candidate,23,8,It is a skill that is learned by,standard,25,18.40785346632917,False
distractor_candidate,23,8,"By that point, T-rex's jaws had simply taken",required,25,23.474195443673374,False
distractor_candidate,23,8,It is a skill that is learned by,required,25,18.968768690742788,False
distractor_candidate,23,8,"By that point, T-rex's jaws had simply taken",windows,25,22.65450686760433,False
distractor_candidate,23,8,It is a skill that is learned by,windows,25,19.08902996711572,False
distractor_candidate,23,8,"By that point, T-rex's jaws had simply taken",event,25,22.070599626562164,False
distractor_candidate,23,8,It is a skill that is learned by,event,25,19.095089259870917,False
distractor_candidate,23,8,"By that point, T-rex's jaws had simply taken",stories,25,21.8595177519216,False
distractor_candidate,23,8,It is a skill that is learned by,stories,25,15.813590112486978,False
distractor_candidate,23,8,"By that point, T-rex's jaws had simply taken",capacity,25,15.03807768804916,False
distractor_candidate,23,8,It is a skill that is learned by,capacity,25,17.295812269989042,False
distractor_candidate,23,8,"By that point, T-rex's jaws had simply taken",sugar,25,19.958257801800492,False
distractor_candidate,23,8,It is a skill that is learned by,sugar,25,16.06459122418461,False
distractor_candidate,23,8,"By that point, T-rex's jaws had simply taken",found,25,23.78682413055058,False
distractor_candidate,23,8,It is a skill that is learned by,found,25,19.088496132967443,False
distractor_candidate,23,8,"By that point, T-rex's jaws had simply taken",ended,25,19.400687295980852,False
distractor_candidate,23,8,It is a skill that is learned by,ended,25,21.894379323182097,False
distractor_candidate,23,8,"By that point, T-rex's jaws had simply taken",community,25,21.609680618805008,False
distractor_candidate,23,8,It is a skill that is learned by,community,25,12.758643023154011,False
distractor_candidate,23,8,"By that point, T-rex's jaws had simply taken",films,25,24.419054368901573,False
distractor_candidate,23,8,It is a skill that is learned by,films,25,16.314409095244304,False
distractor_candidate,23,8,"By that point, T-rex's jaws had simply taken",records,25,17.71081466168824,False
distractor_candidate,23,8,It is a skill that is learned by,records,25,18.425270493347348,False
distractor_candidate,23,8,"By that point, T-rex's jaws had simply taken",requires,25,28.110415690515726,True
distractor_candidate,23,8,It is a skill that is learned by,requires,25,18.22201726897406,False
distractor_candidate,23,8,"By that point, T-rex's jaws had simply taken",power,25,8.173934331967482,False
distractor_candidate,23,8,It is a skill that is learned by,power,25,13.949986107737583,False
distractor_candidate,23,8,"By that point, T-rex's jaws had simply taken",society,25,18.512996779760655,False
distractor_candidate,23,8,It is a skill that is learned by,society,25,10.119099389062056,False
distractor_candidate,23,8,"By that point, T-rex's jaws had simply taken",finish,25,17.95724516245654,False
distractor_candidate,23,8,It is a skill that is learned by,finish,25,18.228980502542193,False
distractor_candidate,23,8,"By that point, T-rex's jaws had simply taken",campaign,25,22.868524830060423,False
distractor_candidate,23,8,It is a skill that is learned by,campaign,25,20.75496261640823,False
distractor_candidate,23,8,"By that point, T-rex's jaws had simply taken",search,25,21.86738905388629,False
